year,month,day,MJD,UT1_UTC,sigma,DeltaT
2020,5,21,58990,-0.2536215,7.9e-06,69.43762149999999
2020,5,22,58991,-0.2539584,8e-06,69.4379584
2020,5,23,58992,-0.2541455,8.200000000000001e-06,69.4381455
2020,5,24,58993,-0.2541521,8.3e-06,69.4381521
2020,5,25,58994,-0.2540079,8.500000000000002e-06,69.4380079
2020,5,26,58995,-0.2538362,8.6e-06,69.43783619999999
2020,5,27,58996,-0.2536835,8.8e-06,69.43768349999999
2020,5,28,58997,-0.2535558,8.9e-06,69.4375558
2020,5,29,58998,-0.2535453,9.1e-06,69.4375453
2020,5,30,58999,-0.2537142,9.2e-06,69.4377142
2020,5,31,59000,-0.2540943,9.4e-06,69.4380943
2020,6,1,59001,-0.2546511999999999,9.6e-06,69.4386512
2020,6,2,59002,-0.2552636,9.6e-06,69.4392636
2020,6,3,59003,-0.2558111,9.7e-06,69.4398111
2020,6,4,59004,-0.2561433,9.8e-06,69.4401433
2020,6,5,59005,-0.2562125,9.7e-06,69.4402125
2020,6,6,59006,-0.2560362,9.900000000000002e-06,69.4400362
2020,6,7,59007,-0.2556732,1.02e-05,69.4396732
2020,6,8,59008,-0.2551905,1e-05,69.4391905
2020,6,9,59009,-0.2546373,1.01e-05,69.4386373
2020,6,10,59010,-0.2540253,1.02e-05,69.43802529999999
2020,6,11,59011,-0.2533824,1.02e-05,69.4373824
2020,6,12,59012,-0.2527082,1.02e-05,69.4367082
2020,6,13,59013,-0.2520923,1.02e-05,69.4360923
2020,6,14,59014,-0.2515698,1.02e-05,69.4355698
2020,6,15,59015,-0.2511455,1.02e-05,69.4351455
2020,6,16,59016,-0.2507551,1.02e-05,69.4347551
2020,6,17,59017,-0.2502728,1.02e-05,69.4342728
2020,6,18,59018,-0.2496914999999999,1e-05,69.4336915
2020,6,19,59019,-0.2490204,9.900000000000002e-06,69.4330204
2020,6,20,59020,-0.248102,9.900000000000002e-06,69.432102
2020,6,21,59021,-0.2470620999999999,9.6e-06,69.43106209999999
2020,6,22,59022,-0.2459006,9.6e-06,69.4299006
2020,6,23,59023,-0.2447075,9.6e-06,69.4287075
2020,6,24,59024,-0.2435776,9.5e-06,69.42757759999999
2020,6,25,59025,-0.2426081,9.6e-06,69.4266081
2020,6,26,59026,-0.2418658,9.5e-06,69.4258658
2020,6,27,59027,-0.2413584,9.5e-06,69.4253584
2020,6,28,59028,-0.2410263,9.5e-06,69.4250263
2020,6,29,59029,-0.2408088,9.4e-06,69.4248088
2020,6,30,59030,-0.2405729,9.4e-06,69.4245729
2020,7,1,59031,-0.2401541,9.3e-06,69.4241541
2020,7,2,59032,-0.239493,9.3e-06,69.423493
2020,7,3,59033,-0.2386042,9.4e-06,69.4226042
2020,7,4,59034,-0.2374976,9.2e-06,69.4214976
2020,7,5,59035,-0.2362157,9.2e-06,69.4202157
2020,7,6,59036,-0.2348932,9.2e-06,69.4188932
2020,7,7,59037,-0.2336113,9.2e-06,69.4176113
2020,7,8,59038,-0.2324088,9.2e-06,69.4164088
2020,7,9,59039,-0.2312898,9.2e-06,69.4152898
2020,7,10,59040,-0.2302230999999999,9.2e-06,69.4142231
2020,7,11,59041,-0.2292534,9.2e-06,69.4132534
2020,7,12,59042,-0.2282505,9.2e-06,69.4122505
2020,7,13,59043,-0.2272025,9.2e-06,69.4112025
2020,7,14,59044,-0.2261191,9.3e-06,69.4101191
2020,7,15,59045,-0.2249892,9.4e-06,69.4089892
2020,7,16,59046,-0.2237845,9.6e-06,69.40778449999999
2020,7,17,59047,-0.2224785,9.8e-06,69.40647849999999
2020,7,18,59048,-0.2211074,9.900000000000002e-06,69.40510739999999
2020,7,19,59049,-0.2196918,1.02e-05,69.4036918
2020,7,20,59050,-0.2182373,1.04e-05,69.4022373
2020,7,21,59051,-0.216864,1.05e-05,69.400864
2020,7,22,59052,-0.2156688,1.07e-05,69.3996688
2020,7,23,59053,-0.2147063,1.02e-05,69.3987063
2020,7,24,59054,-0.2139791,1.03e-05,69.3979791
2020,7,25,59055,-0.2134367,1.04e-05,69.3974367
2020,7,26,59056,-0.2129758,1.06e-05,69.39697579999999
2020,7,27,59057,-0.2124662,1.0800000000000002e-05,69.39646619999999
2020,7,28,59058,-0.2118373,1.09e-05,69.3958373
2020,7,29,59059,-0.2110816,1.1e-05,69.3950816
2020,7,30,59060,-0.2101849,1.11e-05,69.3941849
2020,7,31,59061,-0.2091724,1.12e-05,69.3931724
2020,8,1,59062,-0.2081198,1.13e-05,69.3921198
2020,8,2,59063,-0.2070472,1.05e-05,69.3910472
2020,8,3,59064,-0.2060676,1.05e-05,69.3900676
2020,8,4,59065,-0.2052247999999999,1.05e-05,69.3892248
2020,8,5,59066,-0.2044963,1.03e-05,69.3884963
2020,8,6,59067,-0.2038968,1.2e-05,69.3878968
2020,8,7,59068,-0.2034232,1.21e-05,69.3874232
2020,8,8,59069,-0.2030598,1.2200000000000002e-05,69.3870598
2020,8,9,59070,-0.2027319,1.18e-05,69.3867319
2020,8,10,59071,-0.2023438,1.18e-05,69.38634379999999
2020,8,11,59072,-0.2018452,1.18e-05,69.38584519999999
2020,8,12,59073,-0.2012087,1.18e-05,69.38520869999999
2020,8,13,59074,-0.2004326,1.16e-05,69.3844326
2020,8,14,59075,-0.1995089,1.15e-05,69.3835089
2020,8,15,59076,-0.1984422,1.14e-05,69.3824422
2020,8,16,59077,-0.1972937,1.25e-05,69.3812937
2020,8,17,59078,-0.1961824,1.24e-05,69.3801824
2020,8,18,59079,-0.1951499,1.23e-05,69.3791499
2020,8,19,59080,-0.194291,1.21e-05,69.378291
2020,8,20,59081,-0.1936905,1.21e-05,69.3776905
2020,8,21,59082,-0.1933538,1.15e-05,69.3773538
2020,8,22,59083,-0.1932221999999999,1.14e-05,69.37722219999999
2020,8,23,59084,-0.1931667,1.13e-05,69.3771667
2020,8,24,59085,-0.1930381,1.11e-05,69.3770381
2020,8,25,59086,-0.1927121,1.1e-05,69.37671209999999
2020,8,26,59087,-0.1921165,1.1e-05,69.3761165
2020,8,27,59088,-0.1912427,1.11e-05,69.3752427
2020,8,28,59089,-0.1901405,1.11e-05,69.3741405
2020,8,29,59090,-0.1888898,1.11e-05,69.3728898
2020,8,30,59091,-0.1876055,1.11e-05,69.3716055
2020,8,31,59092,-0.1864054,1.11e-05,69.3704054
2020,9,1,59093,-0.1853449,1.1e-05,69.3693449
2020,9,2,59094,-0.1844359,1.14e-05,69.3684359
2020,9,3,59095,-0.1836718,1.14e-05,69.3676718
2020,9,4,59096,-0.183021,1.13e-05,69.367021
2020,9,5,59097,-0.1824364,1.11e-05,69.3664364
2020,9,6,59098,-0.1818720999999999,1.1e-05,69.3658721
2020,9,7,59099,-0.1812925,1.1e-05,69.3652925
2020,9,8,59100,-0.1806562,1.09e-05,69.3646562
2020,9,9,59101,-0.1799467,1.09e-05,69.3639467
2020,9,10,59102,-0.1791721,1.09e-05,69.3631721
2020,9,11,59103,-0.1783511,1.14e-05,69.3623511
2020,9,12,59104,-0.1775178,1.17e-05,69.3615178
2020,9,13,59105,-0.1767408,1.17e-05,69.3607408
2020,9,14,59106,-0.1761147,1.17e-05,69.3601147
2020,9,15,59107,-0.1757085,1.17e-05,69.3597085
2020,9,16,59108,-0.1755535,1.18e-05,69.3595535
2020,9,17,59109,-0.1756637,1.2e-05,69.3596637
2020,9,18,59110,-0.1759843999999999,1.26e-05,69.3599844
2020,9,19,59111,-0.1764092,1.28e-05,69.36040919999999
2020,9,20,59112,-0.1767967,1.34e-05,69.3607967
2020,9,21,59113,-0.177019,1.36e-05,69.361019
2020,9,22,59114,-0.1770237,1.38e-05,69.3610237
2020,9,23,59115,-0.1768324,1.41e-05,69.36083239999999
2020,9,24,59116,-0.176482,1.42e-05,69.36048199999999
2020,9,25,59117,-0.1760286999999999,1.43e-05,69.3600287
2020,9,26,59118,-0.1755265,1.43e-05,69.3595265
2020,9,27,59119,-0.1750164,1.44e-05,69.3590164
2020,9,28,59120,-0.1745224,1.4500000000000002e-05,69.3585224
2020,9,29,59121,-0.1740769,1.48e-05,69.3580769
2020,9,30,59122,-0.1737115,1.49e-05,69.3577115
2020,10,1,59123,-0.1734355,1.5e-05,69.3574355
2020,10,2,59124,-0.1732413,1.53e-05,69.3572413
2020,10,3,59125,-0.1731044,1.54e-05,69.3571044
2020,10,4,59126,-0.1729735,1.55e-05,69.3569735
2020,10,5,59127,-0.1727946,1.56e-05,69.3567946
2020,10,6,59128,-0.1725157,1.56e-05,69.3565157
2020,10,7,59129,-0.1720944,1.57e-05,69.3560944
2020,10,8,59130,-0.1715545,1.56e-05,69.3555545
2020,10,9,59131,-0.1709438,1.56e-05,69.3549438
2020,10,10,59132,-0.170347,1.56e-05,69.354347
2020,10,11,59133,-0.1698266,1.56e-05,69.35382659999999
2020,10,12,59134,-0.1694229,1.56e-05,69.3534229
2020,10,13,59135,-0.1692873,1.56e-05,69.35328729999999
2020,10,14,59136,-0.1694783,1.57e-05,69.35347829999999
2020,10,15,59137,-0.169948,1.58e-05,69.353948
2020,10,16,59138,-0.1706403,1.59e-05,69.3546403
2020,10,17,59139,-0.171453,1.59e-05,69.355453
2020,10,18,59140,-0.1722056,1.6e-05,69.3562056
2020,10,19,59141,-0.1727351,1.6100000000000002e-05,69.3567351
2020,10,20,59142,-0.1730135,1.62e-05,69.3570135
2020,10,21,59143,-0.1731105,1.62e-05,69.3571105
2020,10,22,59144,-0.173112,1.62e-05,69.357112
2020,10,23,59145,-0.1731129,1.63e-05,69.3571129
2020,10,24,59146,-0.1731915,1.63e-05,69.3571915
2020,10,25,59147,-0.1733234,1.6400000000000002e-05,69.3573234
2020,10,26,59148,-0.1735104,1.66e-05,69.3575104
2020,10,27,59149,-0.1737708,1.67e-05,69.3577708
2020,10,28,59150,-0.1741048999999999,1.7000000000000003e-05,69.3581049
2020,10,29,59151,-0.1744617,1.72e-05,69.35846169999999
2020,10,30,59152,-0.1747433,1.74e-05,69.3587433
2020,10,31,59153,-0.1750667,1.76e-05,69.3590667
2020,11,1,59154,-0.1753212,1.78e-05,69.3593212
2020,11,2,59155,-0.1754892,1.77e-05,69.3594892
2020,11,3,59156,-0.1755506,1.78e-05,69.35955059999999
2020,11,4,59157,-0.1755009,1.78e-05,69.3595009
2020,11,5,59158,-0.1753222,1.77e-05,69.3593222
2020,11,6,59159,-0.1750506,1.7899999999999998e-05,69.3590506
2020,11,7,59160,-0.1747264999999999,1.7899999999999998e-05,69.3587265
2020,11,8,59161,-0.1745355,1.77e-05,69.3585355
2020,11,9,59162,-0.174581,1.78e-05,69.358581
2020,11,10,59163,-0.174895,1.7899999999999998e-05,69.358895
2020,11,11,59164,-0.1754908,1.8100000000000003e-05,69.3594908
2020,11,12,59165,-0.1762784,1.83e-05,69.3602784
2020,11,13,59166,-0.1771548,1.83e-05,69.3611548
2020,11,14,59167,-0.1779688999999999,1.89e-05,69.3619689
2020,11,15,59168,-0.1786182,1.9e-05,69.3626182
2020,11,16,59169,-0.1790137,1.23e-05,69.3630137
2020,11,17,59170,-0.1791302,1.23e-05,69.3631302
2020,11,18,59171,-0.1790234,1.23e-05,69.3630234
2020,11,19,59172,-0.1787545,1.23e-05,69.3627545
2020,11,20,59173,-0.1784446,1.23e-05,69.3624446
2020,11,21,59174,-0.1781848,1.24e-05,69.3621848
2020,11,22,59175,-0.178069,1.24e-05,69.36206899999999
2020,11,23,59176,-0.1781332,1.25e-05,69.3621332
2020,11,24,59177,-0.1783393,1.25e-05,69.3623393
2020,11,25,59178,-0.1786218,1.26e-05,69.3626218
2020,11,26,59179,-0.1789613,1.13e-05,69.3629613
2020,11,27,59180,-0.17917,1.14e-05,69.36317
2020,11,28,59181,-0.1793068,1.14e-05,69.3633068
2020,11,29,59182,-0.1793003,1.14e-05,69.36330029999999
2020,11,30,59183,-0.1792036,1.15e-05,69.36320359999999
2020,12,1,59184,-0.1790045,1.16e-05,69.3630045
2020,12,2,59185,-0.1787175,1.17e-05,69.3627175
2020,12,3,59186,-0.1783211,1.17e-05,69.3623211
2020,12,4,59187,-0.1779212,1.17e-05,69.3619212
2020,12,5,59188,-0.1776326,1.17e-05,69.3616326
2020,12,6,59189,-0.1775418,1.17e-05,69.3615418
2020,12,7,59190,-0.1776428,1.18e-05,69.3616428
2020,12,8,59191,-0.1779633,1.19e-05,69.3619633
2020,12,9,59192,-0.17851,1.2e-05,69.36251
2020,12,10,59193,-0.1791348,1.2e-05,69.3631348
2020,12,11,59194,-0.1797372,1.2e-05,69.3637372
2020,12,12,59195,-0.1801888999999999,1.21e-05,69.3641889
2020,12,13,59196,-0.180398,1.21e-05,69.364398
2020,12,14,59197,-0.1803677,1.21e-05,69.3643677
2020,12,15,59198,-0.1801153,1.2200000000000002e-05,69.3641153
2020,12,16,59199,-0.1797032,1.2200000000000002e-05,69.3637032
2020,12,17,59200,-0.1792127999999999,1.23e-05,69.3632128
2020,12,18,59201,-0.1787692,1.2200000000000002e-05,69.3627692
2020,12,19,59202,-0.1784509,1.2200000000000002e-05,69.3624509
2020,12,20,59203,-0.1783092,1.2200000000000002e-05,69.3623092
2020,12,21,59204,-0.1782871,1.23e-05,69.3622871
2020,12,22,59205,-0.1783855,1.24e-05,69.3623855
2020,12,23,59206,-0.1785628,1.14e-05,69.36256279999999
2020,12,24,59207,-0.1786681,1.14e-05,69.3626681
2020,12,25,59208,-0.1786618,1.14e-05,69.3626618
2020,12,26,59209,-0.1785155,1.14e-05,69.3625155
2020,12,27,59210,-0.1782196,1.14e-05,69.3622196
2020,12,28,59211,-0.1777872999999999,1.15e-05,69.3617873
2020,12,29,59212,-0.1772435,1.15e-05,69.3612435
2020,12,30,59213,-0.1766471,1.14e-05,69.3606471
2020,12,31,59214,-0.1760031,1.13e-05,69.3600031
2021,1,1,59215,-0.175376,1.12e-05,69.359376
2021,1,2,59216,-0.1748394,1.05e-05,69.3588394
2021,1,3,59217,-0.1744761,1.04e-05,69.3584761
2021,1,4,59218,-0.1743246,1.03e-05,69.3583246
2021,1,5,59219,-0.1743819,1.02e-05,69.3583819
2021,1,6,59220,-0.1746023,1.01e-05,69.3586023
2021,1,7,59221,-0.1748751,1e-05,69.35887509999999
2021,1,8,59222,-0.1750757,9.900000000000002e-06,69.35907569999999
2021,1,9,59223,-0.1750823,9.7e-06,69.3590823
2021,1,10,59224,-0.1748654,9.6e-06,69.3588654
2021,1,11,59225,-0.1744764999999999,9.4e-06,69.3584765
2021,1,12,59226,-0.1739724,9.3e-06,69.3579724
2021,1,13,59227,-0.1734272,9.900000000000002e-06,69.3574272
2021,1,14,59228,-0.1729080999999999,1.02e-05,69.3569081
2021,1,15,59229,-0.1724606,1.14e-05,69.35646059999999
2021,1,16,59230,-0.1721004,1.16e-05,69.3561004
2021,1,17,59231,-0.1718081,1.19e-05,69.3558081
2021,1,18,59232,-0.171579,1.2200000000000002e-05,69.35557899999999
2021,1,19,59233,-0.1714126,1.2200000000000002e-05,69.3554126
2021,1,20,59234,-0.1712427,1.24e-05,69.35524269999999
2021,1,21,59235,-0.1710484,1.29e-05,69.3550484
2021,1,22,59236,-0.1707975,1.2200000000000002e-05,69.3547975
2021,1,23,59237,-0.1704757999999999,1.2200000000000002e-05,69.3544758
2021,1,24,59238,-0.1700327,1.23e-05,69.35403269999999
2021,1,25,59239,-0.1694247,1.26e-05,69.35342469999999
2021,1,26,59240,-0.1687165,1.24e-05,69.3527165
2021,1,27,59241,-0.1680026,1.24e-05,69.35200259999999
2021,1,28,59242,-0.1673675,1.24e-05,69.3513675
2021,1,29,59243,-0.1669073,1.23e-05,69.3509073
2021,1,30,59244,-0.1666564999999999,1.19e-05,69.3506565
2021,1,31,59245,-0.1666887,1.19e-05,69.35068869999999
2021,2,1,59246,-0.1670203999999999,1.18e-05,69.3510204
2021,2,2,59247,-0.1675614,1.25e-05,69.3515614
2021,2,3,59248,-0.168192,1.28e-05,69.352192
2021,2,4,59249,-0.1688,1.28e-05,69.3528
2021,2,5,59250,-0.1692802,1.29e-05,69.3532802
2021,2,6,59251,-0.1696139,1.29e-05,69.3536139
2021,2,7,59252,-0.169685,1.3100000000000002e-05,69.353685
2021,2,8,59253,-0.1694924,1.26e-05,69.3534924
2021,2,9,59254,-0.1693373,1.27e-05,69.35333729999999
2021,2,10,59255,-0.1692436,1.26e-05,69.3532436
2021,2,11,59256,-0.1692657,1.3100000000000002e-05,69.3532657
2021,2,12,59257,-0.169409,1.3e-05,69.353409
2021,2,13,59258,-0.1697045,1.29e-05,69.35370449999999
2021,2,14,59259,-0.1701305,1.28e-05,69.3541305
2021,2,15,59260,-0.1706473,1.3100000000000002e-05,69.3546473
2021,2,16,59261,-0.1711965,1.25e-05,69.35519649999999
2021,2,17,59262,-0.1716669,1.24e-05,69.3556669
2021,2,18,59263,-0.1719511,1.3e-05,69.3559511
2021,2,19,59264,-0.1720228,1.3100000000000002e-05,69.35602279999999
2021,2,20,59265,-0.1719007,1.23e-05,69.35590069999999
2021,2,21,59266,-0.1715819999999999,1.23e-05,69.355582
2021,2,22,59267,-0.1710795,1.25e-05,69.3550795
2021,2,23,59268,-0.1704677,1.25e-05,69.3544677
2021,2,24,59269,-0.1698548,1.32e-05,69.3538548
2021,2,25,59270,-0.1693475,1.3e-05,69.3533475
2021,2,26,59271,-0.1690477,1.28e-05,69.35304769999999
2021,2,27,59272,-0.1690351,1.29e-05,69.3530351
2021,2,28,59273,-0.1693081,1.29e-05,69.35330809999999
2021,3,1,59274,-0.1697877,1.26e-05,69.3537877
2021,3,2,59275,-0.1703934,1.27e-05,69.35439339999999
2021,3,3,59276,-0.1710261,1.27e-05,69.3550261
2021,3,4,59277,-0.171554,1.34e-05,69.355554
2021,3,5,59278,-0.1718838,1.29e-05,69.3558838
2021,3,6,59279,-0.1719881,1.29e-05,69.35598809999999
2021,3,7,59280,-0.1718731,1.29e-05,69.3558731
2021,3,8,59281,-0.171608,1.28e-05,69.355608
2021,3,9,59282,-0.1713242999999999,1.3e-05,69.35532429999999
2021,3,10,59283,-0.1710993,1.4e-05,69.35509929999999
2021,3,11,59284,-0.1710012,1.41e-05,69.3550012
2021,3,12,59285,-0.1710599,1.34e-05,69.3550599
2021,3,13,59286,-0.1712387,1.35e-05,69.3552387
2021,3,14,59287,-0.1715574,1.36e-05,69.3555574
2021,3,15,59288,-0.1719515,1.35e-05,69.3559515
2021,3,16,59289,-0.1722334999999999,1.34e-05,69.3562335
2021,3,17,59290,-0.1724026,1.3100000000000002e-05,69.3564026
2021,3,18,59291,-0.1724204,1.25e-05,69.35642039999999
2021,3,19,59292,-0.1722871,1.2e-05,69.3562871
2021,3,20,59293,-0.1720284,1.18e-05,69.3560284
2021,3,21,59294,-0.17169,1.51e-05,69.35569
2021,3,22,59295,-0.1713132,1.6100000000000002e-05,69.3553132
2021,3,23,59296,-0.1709575,1.59e-05,69.3549575
2021,3,24,59297,-0.1706787,1.55e-05,69.3546787
2021,3,25,59298,-0.1705313,1.53e-05,69.35453129999999
2021,3,26,59299,-0.1705938,1.38e-05,69.3545938
2021,3,27,59300,-0.1709185,1.39e-05,69.3549185
2021,3,28,59301,-0.1714942,1.42e-05,69.3554942
2021,3,29,59302,-0.1722454,1.44e-05,69.35624539999999
2021,3,30,59303,-0.1730409,1.4500000000000002e-05,69.3570409
2021,3,31,59304,-0.1737315,1.4500000000000002e-05,69.3577315
2021,4,1,59305,-0.1742201,1.47e-05,69.3582201
2021,4,2,59306,-0.1744884,1.47e-05,69.3584884
2021,4,3,59307,-0.1745594,1.49e-05,69.3585594
2021,4,4,59308,-0.174471,1.3100000000000002e-05,69.358471
2021,4,5,59309,-0.1744009,1.3100000000000002e-05,69.35840089999999
2021,4,6,59310,-0.1744328,1.38e-05,69.3584328
2021,4,7,59311,-0.1745973999999999,1.28e-05,69.3585974
2021,4,8,59312,-0.1748862,1.28e-05,69.3588862
2021,4,9,59313,-0.1752873999999999,1.2e-05,69.3592874
2021,4,10,59314,-0.1757729,1.21e-05,69.3597729
2021,4,11,59315,-0.1762939,1.21e-05,69.3602939
2021,4,12,59316,-0.1767986,1.19e-05,69.3607986
2021,4,13,59317,-0.1772455,1.24e-05,69.3612455
2021,4,14,59318,-0.1776055,1.28e-05,69.3616055
2021,4,15,59319,-0.1778557,1.27e-05,69.36185569999999
2021,4,16,59320,-0.1779907,1.25e-05,69.36199069999999
2021,4,17,59321,-0.178025,1.25e-05,69.362025
2021,4,18,59322,-0.1779868,1.23e-05,69.3619868
2021,4,19,59323,-0.1779103,1.23e-05,69.36191029999999
2021,4,20,59324,-0.1778571,1.17e-05,69.3618571
2021,4,21,59325,-0.177916,1.16e-05,69.361916
2021,4,22,59326,-0.1781298,1.1e-05,69.36212979999999
2021,4,23,59327,-0.1785406,1.1e-05,69.3625406
2021,4,24,59328,-0.179139,1.12e-05,69.363139
2021,4,25,59329,-0.1799364,1.13e-05,69.3639364
2021,4,26,59330,-0.1809123,1.14e-05,69.3649123
2021,4,27,59331,-0.1819026,1.17e-05,69.3659026
2021,4,28,59332,-0.1826964,1.17e-05,69.3666964
2021,4,29,59333,-0.1831982,1.17e-05,69.3671982
2021,4,30,59334,-0.1833833,1.16e-05,69.3673833
2021,5,1,59335,-0.1833089,1.17e-05,69.3673089
2021,5,2,59336,-0.1830909,1.18e-05,69.3670909
2021,5,3,59337,-0.1827909,1.18e-05,69.3667909
2021,5,4,59338,-0.1825243,1.13e-05,69.3665243
2021,5,5,59339,-0.1823978,1.12e-05,69.3663978
2021,5,6,59340,-0.18242,1.09e-05,69.36641999999999
2021,5,7,59341,-0.182567,1.03e-05,69.366567
2021,5,8,59342,-0.1827886,1.04e-05,69.36678859999999
2021,5,9,59343,-0.1830318,1.05e-05,69.36703179999999
2021,5,10,59344,-0.1832398,1.12e-05,69.3672398
2021,5,11,59345,-0.1833696,1.11e-05,69.3673696
2021,5,12,59346,-0.183405,1.07e-05,69.36740499999999
2021,5,13,59347,-0.1833166,1.04e-05,69.3673166
2021,5,14,59348,-0.1831001,1.04e-05,69.3671001
2021,5,15,59349,-0.1828031,1.05e-05,69.3668031
2021,5,16,59350,-0.1824802,1.06e-05,69.3664802
2021,5,17,59351,-0.1822601,1.11e-05,69.36626009999999
2021,5,18,59352,-0.1820734,1.11e-05,69.36607339999999
2021,5,19,59353,-0.1819841999999999,1.12e-05,69.3659842
2021,5,20,59354,-0.18213,1.11e-05,69.36613
2021,5,21,59355,-0.1825058,1.13e-05,69.3665058
2021,5,22,59356,-0.1830591,1.16e-05,69.36705909999999
2021,5,23,59357,-0.1837358999999999,1.2e-05,69.3677359
2021,5,24,59358,-0.1844377,1.28e-05,69.3684377
2021,5,25,59359,-0.1850358,1.3100000000000002e-05,69.36903579999999
2021,5,26,59360,-0.1854186,1.35e-05,69.3694186
2021,5,27,59361,-0.1855433,1.4e-05,69.3695433
2021,5,28,59362,-0.1854061,1.35e-05,69.36940609999999
2021,5,29,59363,-0.1850586,1.38e-05,69.3690586
2021,5,30,59364,-0.1846181,1.42e-05,69.36861809999999
2021,5,31,59365,-0.1841962,1.4500000000000002e-05,69.3681962
2021,6,1,59366,-0.1838763,1.4e-05,69.36787629999999
2021,6,2,59367,-0.1837088,1.36e-05,69.3677088
2021,6,3,59368,-0.1836734,1.36e-05,69.3676734
2021,6,4,59369,-0.1837182,1.37e-05,69.3677182
2021,6,5,59370,-0.1837435,1.39e-05,69.3677435
2021,6,6,59371,-0.1837213,1.41e-05,69.3677213
2021,6,7,59372,-0.1835146,1.51e-05,69.36751459999999
2021,6,8,59373,-0.1831307,1.59e-05,69.3671307
2021,6,9,59374,-0.1825961,1.6e-05,69.3665961
2021,6,10,59375,-0.1819126,1.6100000000000002e-05,69.3659126
2021,6,11,59376,-0.1810931,1.53e-05,69.3650931
2021,6,12,59377,-0.1802017,1.56e-05,69.3642017
2021,6,13,59378,-0.1792824,1.57e-05,69.3632824
2021,6,14,59379,-0.1783898,1.58e-05,69.3623898
2021,6,15,59380,-0.1776041,1.58e-05,69.3616041
2021,6,16,59381,-0.1769638,1.47e-05,69.3609638
2021,6,17,59382,-0.1765218999999999,1.41e-05,69.3605219
2021,6,18,59383,-0.176292,1.39e-05,69.360292
2021,6,19,59384,-0.1762499,1.39e-05,69.3602499
2021,6,20,59385,-0.1762848,1.39e-05,69.3602848
2021,6,21,59386,-0.1762299,1.38e-05,69.3602299
2021,6,22,59387,-0.1759694,1.21e-05,69.3599694
2021,6,23,59388,-0.1754577,1.2e-05,69.3594577
2021,6,24,59389,-0.1746551,1.18e-05,69.3586551
2021,6,25,59390,-0.1736026,1.12e-05,69.35760259999999
2021,6,26,59391,-0.1723902,1.1e-05,69.35639019999999
2021,6,27,59392,-0.171152,1.0800000000000002e-05,69.355152
2021,6,28,59393,-0.1700013,1.03e-05,69.3540013
2021,6,29,59394,-0.1689978999999999,1.07e-05,69.35299789999999
2021,6,30,59395,-0.1681557,1.04e-05,69.3521557
2021,7,1,59396,-0.1674255,1.05e-05,69.35142549999999
2021,7,2,59397,-0.1667352,1.07e-05,69.3507352
2021,7,3,59398,-0.1660067,1.0800000000000002e-05,69.3500067
2021,7,4,59399,-0.1651797,1.1e-05,69.3491797
2021,7,5,59400,-0.1642095,1.11e-05,69.3482095
2021,7,6,59401,-0.16308920000000002,1.11e-05,69.3470892
2021,7,7,59402,-0.1618291,1.09e-05,69.3458291
2021,7,8,59403,-0.1604574,1.04e-05,69.3444574
2021,7,9,59404,-0.1590228,1.03e-05,69.3430228
2021,7,10,59405,-0.1575892,1.03e-05,69.3415892
2021,7,11,59406,-0.15621690000000002,1.03e-05,69.3402169
2021,7,12,59407,-0.1549674,1.01e-05,69.3389674
2021,7,13,59408,-0.153898,9.8e-06,69.337898
2021,7,14,59409,-0.15305670000000002,9.900000000000002e-06,69.33705669999999
2021,7,15,59410,-0.15242250000000002,1.09e-05,69.3364225
2021,7,16,59411,-0.15200450000000001,1.07e-05,69.3360045
2021,7,17,59412,-0.1517411,1.1e-05,69.33574109999999
2021,7,18,59413,-0.1515176,1.12e-05,69.3355176
2021,7,19,59414,-0.15119749999999998,1.1400000000000001e-05,69.33519749999999
2021,7,20,59415,-0.1507114,1.09e-05,69.3347114
2021,7,21,59416,-0.1500616,1.13e-05,69.3340616
2021,7,22,59417,-0.1492653,1.17e-05,69.3332653
2021,7,23,59418,-0.1483896,1.1599999999999999e-05,69.3323896
2021,7,24,59419,-0.1475216,1.17e-05,69.3315216
2021,7,25,59420,-0.1467385,1.1900000000000001e-05,69.3307385
2021,7,26,59421,-0.1460743,1.1400000000000001e-05,69.33007429999999
2021,7,27,59422,-0.145538,1.1e-05,69.329538
2021,7,28,59423,-0.1451164,1.1400000000000001e-05,69.3291164
2021,7,29,59424,-0.1447485,1.25e-05,69.3287485
2021,7,30,59425,-0.1443684,1.26e-05,69.3283684
2021,7,31,59426,-0.14391720000000002,1.2800000000000001e-05,69.3279172
2021,8,1,59427,-0.14335409999999998,1.3e-05,69.3273541
2021,8,2,59428,-0.14265629999999999,1.3100000000000002e-05,69.3266563
2021,8,3,59429,-0.1418281,1.25e-05,69.3258281
2021,8,4,59430,-0.1408819,1.34e-05,69.3248819
2021,8,5,59431,-0.1398588,1.3e-05,69.3238588
2021,8,6,59432,-0.1388293,1.25e-05,69.3228293
2021,8,7,59433,-0.1377997,1.25e-05,69.3217997
2021,8,8,59434,-0.1367543,1.24e-05,69.3207543
2021,8,9,59435,-0.135822,1.29e-05,69.319822
2021,8,10,59436,-0.1350686,1.21e-05,69.3190686
2021,8,11,59437,-0.1345085,1.15e-05,69.3185085
2021,8,12,59438,-0.13411900000000002,1.11e-05,69.318119
2021,8,13,59439,-0.13383170000000003,1.0800000000000002e-05,69.3178317
2021,8,14,59440,-0.13354580000000002,1.07e-05,69.31754579999999
